"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Unreal","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s","Auto classification"
"170497","AT 2025ji","09:45:52.410","-65:27:31.60","","","","","MASTER","MASTER","","MASTER","MASTER OT J094552.41-652731.6","Other - Other","","1","1","","18.8","Other-","2025-01-10 06:10:56.640","MASTER","","","2025TNSTR.141....1S","","",""
"170496","SN 2025jh","12:57:39.817","-31:59:20.87","SN Ia","0.04","","","ATLAS","ATLAS","ePESSTO+","ATLAS","ATLAS25afz","ATLAS-STH - ATLAS-03","ESO-NTT - EFOSC2-NTT","1","1","","18.86","cyan-ATLAS","2025-01-05 01:25:51.168","ATLAS_Bot1","","","2025TNSTR.135....1T","2025TNSCR.160....1S","",""
"170494","AT 2025jg","22:02:36.580","+31:46:33.28","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25ack","Gaia - Gaia-photometric","","1","1","","16.99","G-Gaia","2025-01-07 12:48:57.600","Gaia_Bot1","","","2025TNSTR.136....1H","","",""
"170493","AT 2025jf","21:35:19.230","+47:06:04.14","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25acj","Gaia - Gaia-photometric","","1","1","","18.21","G-Gaia","2025-01-08 07:06:14.400","Gaia_Bot1","","","2025TNSTR.136....1H","","",""
"170492","AT 2025je","23:18:02.890","-60:01:46.96","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25aci","Gaia - Gaia-photometric","","1","1","","18.45","G-Gaia","2025-01-07 23:13:55.200","Gaia_Bot1","","","2025TNSTR.136....1H","","",""
"170491","AT 2025jd","09:01:17.140","-60:40:07.75","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25ach","Gaia - Gaia-photometric","","1","1","","18.16","G-Gaia","2025-01-08 10:23:31.200","Gaia_Bot1","","","2025TNSTR.136....1H","","",""
"170490","AT 2025jc","23:20:27.320","-56:54:27.72","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25ace","Gaia - Gaia-photometric","","1","1","","17.64","G-Gaia","2025-01-08 11:18:14.400","Gaia_Bot1","","","2025TNSTR.136....1H","","",""
"170489","AT 2025jb","22:52:11.400","-44:57:22.39","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25acd","Gaia - Gaia-photometric","","1","1","","18","G-Gaia","2025-01-07 23:29:45.600","Gaia_Bot1","","","2025TNSTR.136....1H","","",""
"170488","AT 2025ja","22:16:54.520","+03:29:40.42","","","","","GaiaAlerts, ZTF","GaiaAlerts, ZTF","","GaiaAlerts, ZTF","Gaia25acc","Gaia - Gaia-photometric, P48 - ZTF-Cam","","1","1","","18.47","G-Gaia","2025-01-07 14:05:16.800","Gaia_Bot1","","","2025TNSTR.136....1H","","",""
"170487","AT 2025iz","08:01:38.320","-73:53:03.44","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25aca","Gaia - Gaia-photometric","","1","1","","17.03","G-Gaia","2025-01-08 04:36:28.800","Gaia_Bot1","","","2025TNSTR.136....1H","","",""
"170486","AT 2025iy","09:36:37.480","-44:59:14.60","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25abz","Gaia - Gaia-photometric","","1","1","","18.63","G-Gaia","2025-01-08 10:09:07.200","Gaia_Bot1","","","2025TNSTR.136....1H","","",""
"170485","AT 2025ix","10:08:49.261","-04:04:48.46","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25ajq","ATLAS-HKO - ATLAS-02, ATLAS-STH - ATLAS-03","","1","1","","18.847","cyan-ATLAS","2025-01-10 00:23:54.240","ATLAS_Bot1","","","2025TNSTR.135....1T","","",""
"170484","AT 2025iw","13:30:58.388","-21:50:45.98","","","","","GOTO","GOTO","","GOTO","GOTO25fv","GOTO-N - GOTO-1, GOTO-S - GOTO-3","","1","1","","18.77","L-GOTO","2025-01-03 16:53:52.512","GOTO_bot","","","2025TNSTR.137....1K","","",""
"170483","AT 2025iv","02:07:27.254","+19:11:36.68","","","","","GOTO","GOTO","","GOTO","GOTO25ft","GOTO-N - GOTO-1, GOTO-N - GOTO-2","","1","1","","18.55","L-GOTO","2025-01-09 19:40:42.816","GOTO_bot","","","2025TNSTR.139....1K","","",""
"170481","AT 2025iu","12:30:13.057","+08:32:44.56","","","","","YSE","Pan-STARRS","","Pan-STARRS","PS25br","PS1 - GPC1","","1","1","","20.62","i-P1","2025-01-06 13:45:36.576","YSE_Bot1","","","2025TNSTR.143....1J","","",""
"170480","AT 2025it","08:30:31.863","+53:51:51.52","","","","","GOTO, ZTF","GOTO, ZTF","","GOTO, ZTF","GOTO25fm","GOTO-N - GOTO-1, P48 - ZTF-Cam","","1","1","","19.8","L-GOTO","2025-01-10 06:06:12.384","GOTO_bot","","","2025TNSTR.138....1K","","",""
"170479","AT 2025is","07:14:23.125","-03:35:19.52","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25aji","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02","","1","1","","18.841","orange-ATLAS","2025-01-09 11:03:15.840","ATLAS_Bot1","","","2025TNSTR.135....1T","","",""
"170478","AT 2025ir","07:38:05.949","-46:13:10.60","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25ajd","ATLAS-CHL - ATLAS-04","","1","1","","18.617","orange-ATLAS","2025-01-09 04:39:01.728","ATLAS_Bot1","","","2025TNSTR.117....1T","","",""
"170477","AT 2025iq","12:53:18.307","+36:37:50.19","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25aja","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01","","1","1","","19.439","orange-ATLAS","2025-01-09 13:31:48.864","ATLAS_Bot1","","","2025TNSTR.117....1T","","",""
"170476","AT 2025ip","10:37:55.124","-45:45:28.24","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25aiz","ATLAS-CHL - ATLAS-04","","1","1","","19.111","orange-ATLAS","2025-01-09 06:44:39.264","ATLAS_Bot1","","","2025TNSTR.117....1T","","",""
"170475","AT 2025io","13:24:57.007","-26:09:54.00","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25aiy","ATLAS-STH - ATLAS-03","","1","1","","19.479","cyan-ATLAS","2025-01-09 01:40:21.216","ATLAS_Bot1","","","2025TNSTR.117....1T","","",""
"170474","AT 2025in","14:30:48.508","+36:01:50.57","","","","","ATLAS, ZTF","ATLAS, ZTF","","ATLAS, ZTF","ATLAS25aiu","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","","1","1","","19.278","orange-ATLAS","2025-01-09 14:25:34.176","ATLAS_Bot1","","","2025TNSTR.117....1T","","",""
"170473","AT 2025im","13:02:39.192","+18:00:21.94","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25ais","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01","","1","1","","19.163","orange-ATLAS","2025-01-09 13:12:50.976","ATLAS_Bot1","","","2025TNSTR.117....1T","","",""
"170472","AT 2025il","22:14:02.540","+12:42:11.38","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25abx","Gaia - Gaia-photometric","","1","1","","11.34","G-Gaia","2025-01-07 08:13:55.200","Gaia_Bot1","","","2025TNSTR.119....1H","","",""
"170471","AT 2025ik","08:30:04.170","-74:12:54.94","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25abw","Gaia - Gaia-photometric","","1","1","","15.57","G-Gaia","2025-01-07 16:35:02.400","Gaia_Bot1","","","2025TNSTR.119....1H","","",""
"170470","AT 2025ij","22:19:04.830","+11:06:52.06","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25abv","Gaia - Gaia-photometric","","1","1","","18.72","G-Gaia","2025-01-07 02:12:28.800","Gaia_Bot1","","","2025TNSTR.119....1H","","",""
"170468","AT 2025ii","10:19:08.480","-07:56:37.72","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25abs","Gaia - Gaia-photometric","","1","1","","18.77","G-Gaia","2025-01-07 03:31:40.800","Gaia_Bot1","","","2025TNSTR.119....1H","","",""
"170467","AT 2025ih","22:13:31.360","+16:22:23.59","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25abr","Gaia - Gaia-photometric","","1","1","","18.77","G-Gaia","2025-01-07 06:31:40.800","Gaia_Bot1","","","2025TNSTR.119....1H","","",""
"170466","AT 2025ig","15:44:06.935","+09:04:20.76","","","","","GOTO","GOTO","","GOTO","GOTO25fi","GOTO-N - GOTO-2","","1","1","","18.96","L-GOTO","2025-01-07 06:35:44.448","GOTO_bot","","","2025TNSTR.121....1O","","",""
"170464","AT 2025if","22:45:46.027","+11:07:44.69","","","","","YSE","Pan-STARRS","","Pan-STARRS","PS25bl","PS2 - GPC2","","1","1","","19.65","i-P1","2025-01-09 05:28:39.072","YSE_Bot1","","","2025TNSTR.124....1J","","",""
"170463","AT 2025ie","02:29:35.407","-22:11:15.96","","","","","YSE, ZTF","Pan-STARRS, ZTF","","Pan-STARRS, ZTF","PS25bk","P48 - ZTF-Cam, PS2 - GPC2","","1","1","","19.24","y-P1","2025-01-09 05:09:30.816","YSE_Bot1","","","2025TNSTR.124....1J","","",""
"170461","AT 2025id","11:36:05.478","+44:14:04.51","","","","","ZTF","ZTF","","ZTF","ZTF18aarkwgc","P48 - ZTF-Cam","","1","1","","19.5614","g-ZTF","2025-01-06 13:42:33.001","Fritz","","","2025TNSTR.126....1S","","",""
"170460","AT 2025ic","10:10:17.688","-01:29:26.50","","","SDSS J101017.72-012927.5","","ALeRCE","ZTF","","ZTF","ZTF25aablyqw","P48 - ZTF-Cam","","1","1","","18.7612","r-ZTF","2025-01-09 08:38:45.997","ALeRCE","","","2025TNSTR.115....1M","","",""
"170459","AT 2025ib","09:24:27.126","+17:30:50.71","","","SDSS J092427.12+173050.9","","ALeRCE","ZTF","","ZTF","ZTF25aabmbjx","P48 - ZTF-Cam","","1","1","","19.3592","g-ZTF","2025-01-09 05:53:32.004","ALeRCE","","","2025TNSTR.115....1M","","",""
"170458","AT 2025ia","11:03:10.483","+25:33:28.69","","","SDSS J110310.48+253328.6","","ALeRCE","ZTF","","ZTF","ZTF25aabmcjz","P48 - ZTF-Cam","","1","1","","20.0799","r-ZTF","2025-01-09 08:43:33.001","ALeRCE","","","2025TNSTR.115....1M","","",""
"170457","AT 2025hz","16:48:32.367","+02:02:50.58","","","","","ZTF","ZTF","","ZTF","ZTF25aabaalu","P48 - ZTF-Cam","","1","1","","19.2958","r-ZTF","2025-01-01 13:28:56.003","Fritz","","","2025TNSTR.125....1W","","",""
"170456","AT 2025hy","17:36:35.873","+15:17:44.91","","","","","ZTF","ZTF","","ZTF","ZTF25aabaclh","P48 - ZTF-Cam","","1","1","","18.2908","r-ZTF","2025-01-01 13:45:12.003","Fritz","","","2025TNSTR.125....1W","","",""
"170455","AT 2025hx","22:20:08.670","+08:59:01.64","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25abp","Gaia - Gaia-photometric","","1","1","","17.65","G-Gaia","2025-01-06 18:23:02.400","Gaia_Bot1","","","2025TNSTR.119....1H","","",""
"170454","AT 2025hw","22:23:57.700","+12:58:26.83","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25abo","Gaia - Gaia-photometric","","1","1","","17.52","G-Gaia","2025-01-06 08:13:55.200","Gaia_Bot1","","","2025TNSTR.119....1H","","",""
"170453","AT 2025hv","22:04:02.120","+58:54:27.32","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia25abn","Gaia - Gaia-photometric","","1","1","","17.74","G-Gaia","2025-01-06 15:04:19.200","Gaia_Bot1","","","2025TNSTR.119....1H","","",""
"170452","AT 2025hu","10:42:34.891","-19:52:03.40","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25aip","ATLAS-STH - ATLAS-03","","1","1","","19.529","cyan-ATLAS","2025-01-09 00:47:33.792","ATLAS_Bot1","","","2025TNSTR.117....1T","","",""
"170451","AT 2025ht","04:31:16.690","-53:36:41.33","","","WISEA J043116.66-533643.2","0.042246","ASAS-SN","ASAS-SN","","ASAS-SN","ASASSN-25ad","ASASSN-2 - Cassius, ASASSN-5 - Payne-Gaposchkin","","1","1","","17.3","r-Sloan","2025-01-08 04:48:00.000","Krzysztof Stanek","","","2025TNSTR.116....1S","","",""
"170450","AT 2025hs","10:35:10.170","+21:48:21.06","","","","","ATLAS, GaiaAlerts","ATLAS, GaiaAlerts","","ATLAS, GaiaAlerts","ATLAS25aio","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric","","1","1","","18.772","orange-ATLAS","2025-01-09 11:42:24.192","ATLAS_Bot1","","","2025TNSTR.117....1T","","",""
"170449","AT 2025hr","12:34:20.039","+05:04:46.85","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS, ZTF","ZTF25aabmkua","ATLAS-HKO - ATLAS-02, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam","","1","1","","19.6739","g-ZTF","2025-01-05 10:30:17.997","Fritz","","","2025TNSTR.126....1S","","",""
"170448","AT 2025hq","06:44:22.123","-10:16:22.73","","","","","BlackGEM","BlackGEM","","BlackGEM","BGEM J064422.12-101622.7","BG3 - BlackGEM-Cam3, ML1 - MeerLICHT-Cam","","1","1","","18.36","BG-q-BlackGem","2025-01-09 06:33:45.000","BlackGEM_Bot1","","","2025TNSTR.118....1G","","",""
"170447","AT 2025hp","06:47:11.195","-10:25:14.04","","","","","BlackGEM","BlackGEM","","BlackGEM","BGEM J064711.19-102514.0","BG3 - BlackGEM-Cam3, ML1 - MeerLICHT-Cam","","1","1","","17.65","BG-q-BlackGem","2025-01-09 06:33:45.000","BlackGEM_Bot1","","","2025TNSTR.118....1G","","",""
"170446","AT 2025ho","07:08:01.103","-20:43:00.00","","","","","BlackGEM","BlackGEM","","BlackGEM","BGEM J070801.10-204300.0","BG3 - BlackGEM-Cam3, ML1 - MeerLICHT-Cam","","1","1","","20.13","BG-q-BlackGem","2025-01-09 05:28:02.000","BlackGEM_Bot1","","","2025TNSTR.118....1G","","",""
"170445","AT 2025hn","07:20:23.875","-30:30:23.93","","","","","BlackGEM","BlackGEM","","BlackGEM","BGEM J072023.87-303023.9","BG4 - BlackGEM-Cam4","","1","1","","19.34","BG-q-BlackGem","2025-01-09 00:50:47.000","BlackGEM_Bot1","","","2025TNSTR.118....1G","","",""
"170444","AT 2025hm","12:49:25.711","-06:08:54.86","","","","","BlackGEM","BlackGEM","","BlackGEM","BGEM J124925.71-060854.8","BG2 - BlackGEM-Cam2","","1","1","","19.27","BG-q-BlackGem","2025-01-09 07:16:18.000","BlackGEM_Bot1","","","2025TNSTR.118....1G","","",""
"170442","AT 2025hk","11:19:09.564","+12:29:07.14","","","","","BlackGEM","BlackGEM","","BlackGEM","BGEM J111909.56+122907.1","BG2 - BlackGEM-Cam2","","1","1","","19.25","BG-q-BlackGem","2025-01-09 05:42:03.000","BlackGEM_Bot1","","","2025TNSTR.118....1G","","",""
"170441","AT 2025hj","12:22:16.091","+02:04:50.00","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS, ZTF","ZTF25aaasyom","ATLAS-HKO - ATLAS-02, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam","","1","1","","19.5874","g-ZTF","2025-01-05 10:30:17.997","Fritz","","","2025TNSTR.126....1S","","",""
"170440","AT 2025hi","12:35:57.586","+44:36:25.63","","","","","ZTF","ZTF","","ZTF","ZTF25aabmobi","P48 - ZTF-Cam","","1","1","","20.1469","g-ZTF","2025-01-05 10:16:59.998","Fritz","","","2025TNSTR.126....1S","","",""
"170438","AT 2025hh","10:45:46.837","-01:11:45.11","","","","","ZTF","ZTF","","ZTF","ZTF25aabmgyl","P48 - ZTF-Cam","","1","1","","20.361","g-ZTF","2025-01-06 09:29:50.000","Fritz","","","2025TNSTR.126....1S","","",""
"170437","AT 2025hg","10:59:26.498","-02:28:33.66","","","","","ZTF","ZTF","","ZTF","ZTF25aabmhra","P48 - ZTF-Cam","","1","1","","20.123","g-ZTF","2025-01-06 09:29:50.000","Fritz","","","2025TNSTR.126....1S","","",""
