"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"168602","AT 2024aejn","14:36:50.852","+16:50:33.51","","","","","ZTF","ZTF","","ZTF","ZTF24abykwsz","P48 - ZTF-Cam","","1","1","","18.4903","r-ZTF","2024-12-20 11:45:19.998","Fritz","","2024TNSTR4990....1S","",""
"168600","AT 2024aejl","22:14:57.267","-37:13:32.42","","","","","GOTO","GOTO","","GOTO","GOTO24jea","GOTO-S - GOTO-3","","1","1","","19.09","L-GOTO","2024-12-20 10:30:59.616","GOTO_bot","","2024TNSTR4982....1K","",""
"168599","AT 2024aejk","07:43:07.036","-84:01:37.67","","","","","GOTO","GOTO","","GOTO","GOTO24jdv","GOTO-S - GOTO-3, GOTO-S - GOTO-4","","1","1","","19.12","L-GOTO","2024-12-20 11:30:19.296","GOTO_bot","","2024TNSTR4986....1U","",""
"168597","AT 2024aeji","22:46:16.129","-35:56:53.92","","","","","GOTO","GOTO","","GOTO","GOTO24jdw","GOTO-S - GOTO-3","","1","1","","18.8","L-GOTO","2024-12-20 11:11:58.560","GOTO_bot","","2024TNSTR4983....1K","",""
"168595","AT 2024aejg","13:16:56.406","+80:07:47.17","","","","","ZTF","ZTF","","ZTF","ZTF24abykosx","P48 - ZTF-Cam","","1","1","","19.1582","g-ZTF","2024-12-20 10:19:59.001","Fritz","","2024TNSTR4990....1S","",""
"168594","AT 2024aejf","22:20:19.148","+17:03:29.45","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rnt","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01","","1","1","","18.761","orange-ATLAS","2024-12-20 06:28:20.352","ATLAS_Bot1","","2024TNSTR4979....1T","",""
"168593","AT 2024aeje","01:27:13.486","-12:11:11.86","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rns","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02","","1","1","","18.875","orange-ATLAS","2024-12-20 07:41:43.296","ATLAS_Bot1","","2024TNSTR4979....1T","",""
"168591","AT 2024aejc","22:28:38.925","+06:35:49.75","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rnq","ATLAS-HKO - ATLAS-02","","1","1","","19.374","orange-ATLAS","2024-12-20 05:17:46.752","ATLAS_Bot1","","2024TNSTR4979....1T","",""
"168590","AT 2024aejb","02:41:39.163","-70:20:10.46","","","","","ATLAS, GOTO","ATLAS, GOTO","","ATLAS; GOTO","ATLAS24rnp","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-S - GOTO-3, GOTO-S - GOTO-4","","1","1","","18.53","orange-ATLAS","2024-12-20 02:39:16.704","ATLAS_Bot1","","2024TNSTR4979....1T","",""
"168589","AT 2024aeja","23:58:56.662","-14:27:17.58","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rni","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02","","1","1","","19.106","orange-ATLAS","2024-12-20 06:37:28.992","ATLAS_Bot1","","2024TNSTR4979....1T","",""
"168583","AT 2024aeiu","03:05:06.738","-15:54:25.91","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS; ZTF","ZTF24abyipps","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam","","1","1","","19.2198","g-ZTF","2024-12-20 06:08:03.001","Fritz","","2024TNSTR4990....1S","",""
"168582","AT 2024aeit","03:17:10.774","-44:55:55.22","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24rnb","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","","1","1","","19.183","orange-ATLAS","2024-12-20 02:54:52.416","ATLAS_Bot1","","2024TNSTR4979....1T","",""
"168574","AT 2024aeil","01:13:41.694","+32:49:16.98","","","","","GOTO","GOTO","","GOTO","GOTO24jdl","GOTO-N - GOTO-1","","1","1","","19.02","L-GOTO","2024-12-19 23:43:21.216","GOTO_bot","","2024TNSTR4985....1O","",""
